Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15
-1.0238905520524153,-0.9746595562646057,-1.0524722149591021,-0.608074773092575,2.2005006311779653,-0.8780551074973478,-1.613795069673246,3.283807555806276,0.24228658670463532,-0.13361041763415527,-0.04079186730823365,0.866189845619115,-0.42742188841888623,-0.44730018283059336,-1.2328624533513755,-0.5626060229940696
-0.14955577520561605,-0.0608267941131689,-1.380442463295583,0.6093616738271603,1.635938592520596,0.2805591497378275,1.1063678587504253,4.282657486710226,-1.0464723815120904,0.521305424376821,-0.5025555348107287,-0.24398522227010422,-0.07807912151795597,0.8203687605828748,-0.34058582866905984,1.9399576336988866
0.9509062643236492,-0.5478489443700536,-0.5782174618711137,2.1447451331532283,-0.33627305897127074,0.36422007153304176,0.42180003510441716,1.7682236142402794,-1.7108610164016338,5.076531989382234,-1.0473628847900034,-3.329171318520885,-1.510053586030196,-0.32845889846420767,0.2137380727865011,-2.0601305517240225
0.05406854134985137,0.1092404498911006,-0.4685312251033533,-1.1004421214197069,-0.3766053489500411,-0.3751806211310528,1.9249064513641418,-2.8986724642015673,-0.46433674870388025,-1.9873186789712423,0.42368151219152766,1.5255141173592057,0.4498184450235373,0.603046779190351,-1.4602594765803083,0.5164833376083252
0.18413977778505286,-0.623078800744071,0.10643174270514158,-0.10993814663218338,-0.020811458372563114,0.17434718904163146,-1.678279879594672,0.015773781311215374,0.6504145818574635,0.04830587693306038,-0.7250856928902338,-0.7317954341230871,0.18219956497085105,0.8030756223050781,1.3086457216045724,0.7648080060299071
0.5117007078140576,-2.5425799773276583,-0.6136344823685562,0.3129049964849258,-0.680020971439758,-0.93014396603876,-1.0623830063801494,1.1413125825332173,-1.2999718463536942,0.7491065645408677,-0.7279107580013948,-2.0125244784931864,0.4114331113697898,0.8229786900856123,-1.1768997854324075,0.05251330850569435
-0.11359104818344166,-0.45218020237349,-0.933701174851462,1.1085907753899575,-1.034001477254729,-1.3028442757910368,1.0987631022837065,0.46035720249355805,-1.1810730071030529,2.57553966802073,-0.6240672025119874,-1.1396410687265113,-0.2415372120347696,0.5316082376334059,-0.023044119372882595,1.436972175590145
0.20338783679915615,1.1575533689665967,0.541417187919335,-0.5531107671351893,0.0018612254991692946,-0.21281627920616702,-0.5734677893765515,-2.1299356370262132,1.3595617389185986,-3.103026744848819,1.3315021260671374,-0.564951616897262,0.5431577160240098,-0.5855648569052994,-1.6667821260078401,1.145341748589278
-2.399312776794011,0.7961500219935227,0.12992648836443335,1.050935601580788,0.626345742927518,0.6129285523174045,0.8979072661550699,3.9693184227174845,0.45067923732590487,1.2998814970431813,-0.22917176327733269,-0.7012037698667637,-0.26622867287301616,2.186036498000852,-0.08651866414470259,-1.1497932279220615
-0.12058015603396102,-0.8384676401524286,1.9578527342698033,0.0977786453434661,0.6348008388668938,0.5151894614976896,0.9456905909024584,1.5650723816371959,-0.3987613704264337,-0.11654987196570925,-1.226561443182599,0.3792981364112379,1.793911571130132,0.7352082663551958,-0.10628840950402461,2.011698817531889
