Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
-1.2594664050534579,-1.8999858393151419,1.2151619605326252,3.4032001098059617,-1.099940966035295,-1.310606202294485,1.1342470596369627
-1.4788232517232245,1.9982517732201608,0.7378102254369702,1.2928009417853885,-0.46072660294852863,-1.7397265200671577,-1.3357802705723116
0.7825422955252509,-1.1045924285292483,-1.3363683011583303,-0.8624318569545111,0.5561191538280296,1.5704737578781345,-0.3002083586943776
-0.3900638218656871,-2.036688552322182,0.5023220898968643,0.6536754028521781,0.859434725691069,0.4813014702365214,0.332093571756273
-0.7307400802313098,-0.4153413371995101,0.5492636822230351,1.2063353395855787,0.8021446039862503,0.7926582675116317,-0.25039088407859167
0.0933045347897627,-0.7944012086398788,-0.10220881330062143,0.7892626998557951,-0.46522572629752723,-0.3002919318620447,-1.1685652041160768
-0.5633990815587697,0.613597821797034,-0.2407165009018888,-0.18163007000198095,-0.2628651866004649,-0.45378132985199143,1.1206684040777217
-0.13583051908794858,-0.9950365195893506,0.9633229201938674,-0.7357023096055034,-1.4159207589305993,-1.137007194806865,-0.610764664797588
-1.8903644977777394,-1.7266399644097705,0.7808237382213008,3.083074756415971,-1.7587757337341534,-1.4065964611993096,0.5641543678758697
-0.8190228525040167,0.560385861285075,0.1127118785912505,0.45224163424695185,-0.08146121244751481,-0.5277403931222442,-1.046553367158217
-0.9706740020565185,0.4797663490524348,1.0144747096831535,1.9536169421867746,0.07105807267893938,0.5393370725695822,-0.22518602192551282
0.16456292936558237,0.6693013023026104,-1.1472668426306034,0.7509515913112996,1.5020666429709548,-0.6206118491958956,2.8697286254063044
0.7945462862139644,-0.15261884549480775,-2.077242934137581,-1.4595612037192343,1.0917989726137547,0.8751474452939569,-1.3106473544598862
-0.6613910716340826,0.6801810749485159,0.5926404822188236,2.08077704682837,-0.43883578749326796,-0.5041380998827573,0.5115156753538523
0.09441281759489993,-1.5300448497921029,1.520439139851363,0.7592108521463429,0.5026556678359876,-1.3007191136754097,0.8376930802864782
-0.43868430882472365,0.8301367434976151,0.546408747041189,0.41532373617143065,0.6821365554086398,-1.5052155216561696,0.05621154830473969
1.6586857007303346,0.4866604633136254,0.9134697642165256,-2.776065644771119,1.3769060006210712,-0.03580298205001298,-0.1558785690921805
0.6737406519842218,-1.0939977737018156,-0.9629654408399233,-0.7405509706034443,1.3946972387223848,2.4963229106464038,-0.2741853337483918
-0.24707523624251682,0.8315870471515594,0.5705875937190856,0.16708472199173457,-0.2366256168364484,-0.8047400661611409,-1.1560613759850824
-0.13513519428385345,1.52264451404677,-0.7185706367975365,-1.2023795076177615,-1.117632356906431,0.4350909611467538,0.4287884676855479
1.2707339265460942,1.0615656878061115,0.2975803201897127,-1.5369894751747335,0.3218897540205423,1.5969216087490192,-0.10882586973248816
0.8507238344674278,0.4186859514992846,-0.47335693821762637,-2.5649311909832777,0.21691093127242322,0.7922936911268295,-0.8160540589074607
