Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
0.16373285415872618,0.601590501063862,-0.2849152562331364,0.03894413414072079,-0.8616830077354825,-1.1616053088348632,-1.9123544902245353
0.8173550056072301,0.39727410071707614,-1.4755734397268114,1.4164135713854247,-1.4521055868469828,-1.5044162839851127,-1.7086903465783496
-0.47607618737102586,0.21655824789264233,3.5725333620648185,-0.7630931713137956,0.5911970439527544,-0.32191402810118874,-0.8344377934340681
0.8140506402838021,0.0533839667881603,-0.33215432431847025,0.8099819453458671,-0.8770667829581997,-1.3563360732423166,-0.059351983958099416
-0.126661071351918,0.09404785402438959,-1.0743608001323637,0.6449247583796872,2.2557244508308774,1.3259947667956071,0.4721348424470508
0.740826056601964,-0.5999351855675633,-1.5750251542084612,1.9967259377773652,-1.2260891958354265,-1.9140617244128757,-1.0357330115604686
-1.026437648758954,0.011876672889998593,0.2859570534674187,-1.3909911432109625,1.7139386718988825,1.7112877607566448,-0.4580010303097977
-0.4701338470110679,-1.3112278550751189,0.8459431286344218,-0.9874798412405413,-0.27946823793586606,1.5873855553243075,-1.0473665707910311
0.6894916894384464,0.05537447274901445,-0.7664689699623881,1.3565459551290846,0.6014391172551172,0.3896202134171265,1.3961722350247976
0.2106990047823913,6.276128428510202,-0.6245426461005075,0.2323733304658738,-0.31049947031790986,-1.5431461456360198,1.1391478216142132
0.7649165028886503,0.000263815019191932,-0.24716036372094122,0.057354672868108025,-1.453817917144136,0.28876404785080134,-0.4641963306080909
-0.2859986430393243,0.1538742265707786,0.9241683903704809,-0.474373717461785,0.6974380985838866,1.5718313839437785,0.41717415616203685
-0.1874027184797022,0.2728809522534507,-0.07075413481214325,-0.5370047263180712,1.4127272869770477,-0.3283312096329307,-1.929887201579376
0.21671635382206914,-0.09696835274149797,-0.08671087017299803,0.6583038997708531,-0.4749749966068768,0.21667771908673983,-1.655216408982457
-0.8091133287145607,1.1407263333761333,-0.0008020843467009324,-3.3526163663184225,-0.5922765152340204,-0.4447836856877383,0.3077372322480606
-0.29105523014195006,-0.2619901991394986,5.706182989887518e-05,-0.33132377466840157,-0.24209947165475185,-0.5208076961085746,-0.683619493780773
0.21204034971880512,-4.189605504268283e-05,0.4579696662037978,-0.5502652730038926,-1.0652905174130896,0.7485684712250305,-0.9824291198896585
1.3384178924116916,1.1426979394636958,1.2650342736157278,2.0192321325902283,-0.7187758873994671,-1.7334826561507257,1.063676990824699
1.7618651958238296,0.45316691030012896,0.00024008631568824687,3.3393526997550076,-0.38590615540467543,-2.6363238819549313,0.783106426257357
-0.7773341461855003,0.23294160862540697,-0.03192956530395527,-1.7241378581931979,-0.475749680426486,0.06853443558040218,0.7992680789450389
0.9244307950316447,0.16915280819690356,1.221291391456207,5.178018323133447,-1.143952399505844,-1.106022598443383,-1.36677017387833
1.098704305492532,0.9812477033459874,-0.564198269708018,2.552937086835818,0.4960068920773635,-0.46561548947955944,1.0135360011809134
0.08866290128278984,-0.8636104968853372,0.781030100483853,1.3885516613748508,0.8271452569895624,-1.1250711842226984,-0.9469389196483781
-1.026289646544543,0.3544638177569331,1.0791009266706344,-1.8344290901558231,1.7487005200342483,-0.179842565955723,0.37578769506311677
-1.3205002606591056,-0.35608100106890134,0.5770473602886392,-2.709228441926603,2.1423484392858247,1.759814402446275,1.9621585242106871
0.03915089208220339,-1.1445973955591442,-0.0023138303484686513,-0.6593570247502959,1.0485568033387904,0.09856548971088429,-0.3631434121230811
-0.0565715564161671,0.3284002953035839,-0.18607911539541758,0.4151944604838518,1.1638891374260538,-0.4850963670506026,-1.0655495211467267
-0.36395919996179654,0.3028113227261566,0.012413634102915789,-0.34291423183826647,1.846695562826921,0.6940238829299719,-0.9873313148823549
0.9402211919004013,0.0018265357271285423,0.5700922075962461,2.7328875431432715,-1.7037203707048927,0.6109697288492241,1.051905166545353
-0.4508655683365449,0.05827627715251916,0.07102575983550688,-0.8939069791943173,1.3038569769402375,1.744748382614313,0.0694620685026474
1.2714099781461006,0.5760138152589915,0.05970015125974205,2.5795430184520494,-2.0693740457920615,-2.433053365645266,0.4028732369793643
-0.7124824950184012,-0.0011031833043462906,-0.24735462522952703,-3.350876520027958,1.0335270713237341,-0.04043190044431455,0.2681994585033897
-0.7533723558233116,-0.07011958267335092,1.5363549246530552,-1.465602014858282,1.2448987806962502,-0.6843391254273069,1.8183012738399618
1.9494456300454759,1.0775354321410002,0.5222843173419108,3.8762599683137435,-0.6997252207370093,-0.4147210260318024,-0.8564110240390219
-0.30159473350192045,-1.5972793085228711,-0.4625817957907877,1.1249619371124817,-0.3172278570474627,-0.2661966099947577,0.5829513014797792
-1.635149978161223,0.5284431802371389,1.0762262211430793,-3.079228983007955,2.6458923592802464,-0.026128544323073655,1.5711288626020152
-0.5789943608776612,-0.952831535648879,-0.061950546405996704,0.9262774199510224,0.3178538572490034,-0.5819379236351201,-1.2873192052769404
-0.04548459789013749,-2.2597990656357534,-1.1256454820582367,1.4466240422642356,1.3491807121937631,-0.23841167874914426,-0.7231332836916086
0.02108715424783453,3.1028404287728577,0.15402331947348927,0.7165266856550672,-0.38797074992971065,0.14955793181437482,0.8706049299055961
0.05774782621915735,-2.0496931383154244,1.0967884398283636,-0.25180311356688045,1.7645641653147255,0.8003341334264483,0.25033855790059517
0.2969993759146551,-0.007827047742940733,-0.21052794068786665,0.6578235750215323,0.8032843881817758,-0.8848491077731722,-0.8515350298288139
-0.2249580465193331,0.5356775083854857,1.3597570632391651,-0.28672110466467127,0.912214118827775,-0.6204600994337137,1.033185999733468
0.4004696371694269,-0.3028268536285798,-1.9372948370241945,-0.27052131112724775,-1.1072774579006337,0.8881012382598674,1.4261560290219861
-0.29716856020853427,-0.102970837672675,0.07311750474937966,-0.5899050323716475,1.2437188059968147,-0.47010830187421404,1.0804547962874755
-0.1337866921356585,0.43357892470017206,-0.07766224086923768,-0.6306445021728226,1.7792851263661023,1.241389664646314,-1.5461461275822839
-0.3036213347339173,0.8472096056961349,-0.9771289421608159,-0.08262006412879386,1.039359969166509,-0.6164720911286357,-0.0772277362530765
-2.2985313290636316,1.7913082357695354,-0.09716248557415191,-4.0127922761363815,2.3561336247930047,3.1505725884209363,-0.6943510372685293
0.10843238682495605,0.19017089494559275,0.5701974337029212,1.1933183664036453,-0.7386540545782063,-0.9126442599356842,1.3234595661919917
-2.222445896173022,1.4179392025488686,-0.09356260760251105,-4.4179673214933235,0.672472523378257,1.611565189185016,1.2739212376151274
0.6210554344109852,0.1486859176928231,0.011599672569442662,-0.15389802738634395,-1.398624023908733,-1.0208729349040808,0.7161117642691291
0.026506759614876703,0.5706970751708026,0.20116542971120316,0.06104377321967881,1.8790933378762424,0.5735595775852094,-0.6931201894269056
1.9724446912829068,0.8410483999652378,1.9900993239528189,3.895440787843728,-0.2719811760674118,-2.955373853021853,0.9700559516431247
-0.07745723469565936,-1.0646901287766941,0.7598950071133769,-2.125165275117033,-1.6352956444141988,0.6117939453691601,0.8115348200182102
0.8401711213799169,0.32980188415347794,1.3984651605378242,2.1187379528935657,-0.8543225716025344,-0.8516972156182359,-0.5452315783086388
0.17650082056812993,-0.7062547090338676,0.11483737073154895,0.33364187014464625,0.3390938394653106,0.322331100108859,-1.845283064633709
-0.7624309407744413,-0.007845415057052987,-0.005194842330716416,-1.4201288817882567,1.0095776491200745,2.0413268390732657,0.5774395799619163
-0.1903775920442431,-1.469508726861162,-1.2284821026167052,-0.0830837865548733,1.2659682586472751,1.6059406038798631,-1.000311922404703
-0.18310262476213993,0.03738200704816643,2.441499951568378,-0.3371597841545052,1.591653843651115,0.4756139153735991,1.2058859293862554
0.9044045544873472,0.017922865989574505,-0.744628228722859,1.696721940520193,0.8094209965231876,0.28380110535877623,-0.694664464173292
-0.21407921544255035,-1.7142516285141038,1.346675582286186,0.2219001123333189,-0.14133689074255157,0.5384508298903736,-1.7227162198762416
-0.3397200919177906,1.0334040638682083,0.6969529934208861,-0.5359467513394298,0.16770090075879973,1.2023486644067158,-0.544320161039943
-1.7053154146447724,-2.9840868147012387e-05,0.1528214727654625,-2.453555866972612,-0.23166511985576888,1.0792107679275218,-0.25884196882317323
-0.9916778411484751,0.14575627379665604,0.43787307717164975,-2.0852437231793917,2.4486178947769064,0.276696570841499,-0.7063612211827426
-0.32964326621163176,-0.3963789113599339,-0.2668814645657701,-2.0264953906454304,-0.13485922370257836,0.41996594818446864,-1.7722562813033016
-0.04369408827036649,0.0012424903713612757,0.23172916306735028,0.9580993868378579,1.0100378658387057,-0.7555189469707865,-0.9363962827678362
0.4271175066856072,-0.18242029873050106,-1.0212436719670794,3.857308219552852,-0.7897115622511004,-1.1322686342357162,-1.732211374194113
0.7075427646004055,-0.5757112947330684,0.0016800962313395576,2.150340116342747,-1.5547051150905027,-0.35952851375329187,1.4110379561235828
-2.841620992475897,-0.3916701803716228,-0.6063157073975585,-5.705856186664245,1.7983553837610482,1.1091694003870223,-0.8760615926861256
-0.623553179917322,-0.07677485530023657,0.05366523181331779,-0.5639385161525191,1.5580213970606376,1.3102136241540205,-1.0313370517733367
-0.0004841896981724787,3.170908793253225,0.7373626962312512,-0.21881884709394878,1.4864557635940785,-0.5761133603269087,-0.8866031719617143
1.3533026594444566,-0.9963686095872002,-2.1760846489761536,3.401522654130998,-0.8257267227174733,-0.7950138220457416,-0.626841363770944
-0.13325027291256825,-0.12905686891979098,-0.3236740536758206,-0.4392806181745428,-0.5124757145612382,-0.8543429246096937,-0.7903532203678886
-2.911649476172734,0.2820389135790512,0.14459830481360564,-5.804537489664967,2.4034818802798013,2.7532673435287522,-0.9274647597257142
-0.3823264966624531,0.17032292158657977,0.049248453505993724,1.6209531074969155,1.7707603765569957,1.34077392907549,-0.9544193879769207
-0.41272201030643424,-0.5918195257543856,0.08196941791341146,-4.5836603561582345,-0.36519355388151076,-0.1665862880045233,-1.4113006519146984
0.6496143352386556,-0.7595383138877717,0.0760578733699164,5.1465873109137465,-1.9478496535861431,-0.8150681201496217,-0.6706859972228882
-0.44897047750224073,0.3458035277691482,0.8547273917498825,-0.3705345110116576,-0.5720740766717165,2.332657156120998,-1.535510835553707
